@RELATION data/data_cough/svm_cough
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Coughing,NoCough}

@DATA
0.040517,0.018303,2.929343,0.172455,0.233951,0.219634,0.006202,0.024791,-27.781966,2.226080,-0.249521,0.029813,0.777768,0.345858,0.242390,0.555148,-0.145864,0.039767,-0.112895,-0.048459,0.103722,0.006092,0.001823,0.052327,0.004659,0.033940,0.002960,0.180892,0.001545,0.001309,0.007961,0.032438,0.001762,0.058407,0.000168,0.000321,0.003611,-0.000772,-0.000842,0.001058,0.000078,0.000191,0.092423,0.001756,0.004237,-0.002119,0.007808,0.004515,0.007702,0.006202,-0.002082,-0.000156,-0.002765,-0.004937,0.000314,0.000052,0.000034,0.001706,0.000011,0.000353,0.000005,-0.003861,0.000013,0.000002,0.000021,0.000142,0.000005,-0.000635,0.018518,0.011742,0.218562,0.033301,0.024101,0.091619,0.004466,0.015484,2.563445,0.370835,0.358011,0.223588,0.245076,0.176150,0.159290,0.229863,0.210238,0.158599,0.162534,0.163964,0.125230,0.005137,0.001809,0.042903,0.003757,0.029658,0.002515,0.105693,0.001690,0.001295,0.008184,0.042040,0.001550,0.020556,0.025075,0.008625,0.262280,0.022936,0.013266,0.104196,0.004921,0.014343,0.958070,0.393780,0.276737,0.259624,0.213879,0.212659,0.183178,0.198909,0.220951,0.196646,0.185769,0.185766,0.150383,0.005931,0.002152,0.044211,0.004088,0.036234,0.002982,0.108256,0.002005,0.001845,0.009236,0.033052,0.001855,0.024473,NoCough
0.025104,0.011389,2.765255,0.138286,0.200313,0.276973,0.016332,0.044819,-27.378129,1.937332,0.781361,0.533082,0.440713,0.438669,0.225181,0.199099,0.164727,0.150484,0.057123,0.113412,0.094441,0.001607,0.000258,0.121781,0.001076,0.020893,0.000667,0.223171,0.000282,0.000474,0.002384,0.023374,0.000341,0.072790,-0.000200,0.000063,-0.000055,-0.000026,0.000014,-0.000179,0.000114,-0.000009,0.006807,0.000757,-0.003496,-0.000116,-0.001372,-0.000848,-0.001775,-0.002000,-0.001769,0.000938,0.000875,0.000861,0.001195,-0.000022,-0.000001,-0.000054,-0.000003,-0.000442,-0.000003,0.002018,0.000000,0.000000,-0.000009,-0.000452,-0.000004,0.000513,0.028082,0.007092,0.224257,0.049705,0.025420,0.452551,0.012057,0.090540,1.456190,0.737342,0.321286,0.150890,0.183478,0.195646,0.154012,0.161160,0.140392,0.132912,0.151414,0.119882,0.113279,0.001473,0.000312,0.076186,0.001016,0.019899,0.000554,0.096540,0.000454,0.000493,0.002093,0.019667,0.000365,0.020712,0.030043,0.008883,0.329690,0.059225,0.030732,0.562230,0.015252,0.112546,1.666088,0.986007,0.399642,0.211111,0.252122,0.274672,0.217283,0.232581,0.193541,0.194135,0.211867,0.165326,0.171137,0.002172,0.000379,0.103281,0.001423,0.023215,0.000719,0.116376,0.000647,0.000665,0.003007,0.027674,0.000430,0.023876,NoCough
0.029124,0.189918,3.294707,0.163400,0.195489,0.291401,0.003066,0.024946,-21.741229,1.854342,0.365039,0.229614,-0.019265,-0.244754,-0.570506,-0.321728,-0.390310,-0.109340,-0.231612,0.051689,0.050055,0.014644,0.000993,0.015354,0.014217,0.031361,0.154831,0.022924,0.000707,0.003489,0.015436,0.012939,0.001593,0.060314,0.000141,-0.001524,-0.000171,-0.000230,0.000006,-0.001070,0.000047,0.000018,-0.036378,0.008385,-0.001990,-0.002961,0.000741,0.007062,0.013131,0.009191,0.007049,0.004098,-0.002341,-0.003385,0.000819,0.000037,0.000019,0.000068,-0.000007,0.000155,-0.002191,0.000898,-0.000013,0.000007,0.000034,0.000099,0.000053,-0.000310,0.007398,0.060822,0.013411,0.011066,0.011898,0.068865,0.002295,0.010458,0.414148,0.225320,0.178897,0.176567,0.156247,0.133779,0.165993,0.145462,0.132663,0.155230,0.158167,0.144183,0.157972,0.027955,0.000728,0.021178,0.020184,0.023437,0.030348,0.019756,0.000540,0.002002,0.016183,0.017001,0.001218,0.007222,0.008491,0.036415,0.019953,0.015005,0.018812,0.064677,0.002364,0.012518,0.410898,0.296987,0.240280,0.220471,0.212507,0.168802,0.155576,0.178972,0.153320,0.194000,0.207823,0.148150,0.157262,0.015292,0.000909,0.014807,0.016067,0.021156,0.020437,0.009316,0.000705,0.002121,0.007658,0.009894,0.001260,0.009890,NoCough
0.083485,0.022564,3.229607,0.164187,0.208231,0.714257,0.004265,0.111416,-23.289336,0.988493,0.575759,0.416819,0.027611,0.418602,-0.157197,0.284891,-0.056276,0.029795,0.071611,0.048729,0.068467,0.009845,0.007932,0.020150,0.007848,0.024936,0.008482,0.018804,0.003262,0.004470,0.014996,0.012098,0.003993,0.012900,-0.000254,-0.000143,-0.000249,0.000350,0.000508,-0.005096,0.000025,-0.000109,-0.004658,0.006926,-0.011556,-0.002677,0.001930,-0.002635,0.006919,0.000099,-0.003035,-0.010532,-0.002459,0.002547,0.001655,0.000375,0.000077,0.000009,0.000041,0.000072,0.000054,0.000166,0.000029,0.000002,0.000034,-0.000069,0.000027,0.000043,0.015686,0.007169,0.074820,0.017593,0.018229,0.245615,0.002050,0.022111,0.512317,0.511205,0.325083,0.261714,0.349617,0.259269,0.262312,0.204219,0.225149,0.236568,0.197666,0.217562,0.218640,0.010555,0.010351,0.018181,0.006810,0.018148,0.009711,0.014350,0.003567,0.004391,0.011631,0.007711,0.004004,0.005472,0.013954,0.006081,0.086613,0.016103,0.017004,0.161555,0.002672,0.013709,0.423868,0.327325,0.276357,0.275614,0.268373,0.235598,0.257429,0.235140,0.242981,0.254234,0.211954,0.230406,0.206546,0.014061,0.013042,0.021031,0.007286,0.023771,0.011618,0.017151,0.003156,0.005744,0.013146,0.008562,0.003924,0.005983,NoCough
0.071325,0.045851,3.254821,0.138970,0.164945,0.558603,0.002349,0.095209,-20.809803,1.147912,-0.699373,0.125335,-0.284874,-0.114874,-0.170826,-0.044982,-0.040847,-0.012862,-0.069654,-0.052387,-0.089493,0.015528,0.009231,0.013225,0.012558,0.013417,0.012438,0.013907,0.005244,0.009362,0.014767,0.015362,0.010498,0.007263,-0.000231,-0.000135,0.000104,-0.000180,0.000003,-0.002561,0.000023,-0.000218,-0.005305,-0.000885,-0.005328,0.000651,0.000488,-0.000241,-0.001003,0.001422,0.003081,0.000941,0.000781,0.001625,0.002607,-0.000046,-0.000042,-0.000105,0.000070,-0.000034,-0.000125,-0.000051,-0.000025,-0.000130,0.000067,-0.000062,0.000092,0.000008,0.006921,0.007180,0.026763,0.009019,0.010431,0.065862,0.000426,0.007138,0.221012,0.150978,0.135570,0.145681,0.144361,0.152333,0.140885,0.144816,0.153842,0.123093,0.131871,0.144363,0.135779,0.007756,0.006111,0.006506,0.006929,0.007060,0.007281,0.006395,0.004118,0.005602,0.008061,0.007703,0.006109,0.001599,0.008715,0.007023,0.037860,0.008664,0.010501,0.073392,0.000490,0.008895,0.227046,0.192179,0.188002,0.193019,0.209103,0.214631,0.214114,0.216364,0.232897,0.161528,0.196235,0.201176,0.193975,0.010391,0.008736,0.008519,0.010919,0.010817,0.010492,0.008965,0.006408,0.008036,0.011297,0.009692,0.009536,0.002288,NoCough
0.054365,0.016060,3.197087,0.084233,0.076395,0.531293,0.039243,0.077178,-38.068983,-0.337751,0.047044,0.234644,-0.068395,0.088628,0.206968,0.281480,0.199363,-0.221641,0.113518,0.157412,0.018483,0.002117,0.001975,0.011487,0.003741,0.084736,0.001073,0.002614,0.000501,0.000797,0.003215,0.006385,0.005141,0.028709,0.000191,0.000005,-0.000713,0.000231,-0.000101,0.005302,0.000147,0.000681,-0.002699,-0.007433,0.011595,-0.003363,-0.005534,0.007735,0.013767,-0.005738,-0.009525,-0.003467,0.005512,-0.000598,-0.002290,-0.000002,-0.000017,-0.001327,-0.000013,0.000030,0.000041,-0.000002,-0.000001,-0.000001,-0.000040,0.000309,0.000135,-0.000275,0.044585,0.016855,0.373643,0.060887,0.058734,0.408830,0.145560,0.071706,8.402092,0.886874,0.395120,0.285727,0.271651,0.236864,0.314763,0.288003,0.332359,0.311944,0.224054,0.195127,0.122688,0.005109,0.004227,0.020302,0.006596,0.056608,0.002544,0.006672,0.001017,0.001681,0.006743,0.014974,0.010315,0.014272,0.029443,0.007905,0.494463,0.037177,0.046019,0.211623,0.210618,0.041773,3.124977,0.613523,0.438205,0.234119,0.321374,0.264643,0.252049,0.220402,0.228098,0.236220,0.193295,0.146651,0.128757,0.006757,0.004876,0.023977,0.008123,0.027308,0.002979,0.008394,0.001341,0.002061,0.008354,0.019726,0.013432,0.010086,NoCough
0.168262,0.001744,2.368456,0.270840,0.246721,1.330398,0.004425,0.246579,-33.688925,-0.503476,-0.794866,0.759074,0.203318,-0.009425,-0.123436,-0.172214,0.192670,-0.140428,0.026453,0.003562,0.021530,0.010840,0.006311,0.013300,0.003658,0.011422,0.003529,0.011776,0.004849,0.004067,0.005645,0.006185,0.010067,0.009627,-0.001801,-0.000039,0.008818,-0.000727,0.000649,-0.019900,0.000206,-0.004800,-0.098144,0.051384,0.020808,0.009689,-0.000087,0.008648,0.004784,0.002417,-0.005823,0.000089,0.000571,0.003031,0.000560,0.000014,-0.000024,-0.000036,-0.000009,0.000088,-0.000001,0.001696,-0.000034,0.000002,0.000266,0.000165,-0.000006,0.000432,0.058788,0.003119,0.492654,0.060040,0.036990,0.648282,0.004028,0.182954,5.202605,1.663583,0.603064,0.380661,0.532882,0.519909,0.279821,0.240385,0.305322,0.251505,0.320937,0.243209,0.210321,0.009313,0.005936,0.021365,0.002861,0.020721,0.003851,0.024125,0.004811,0.003801,0.005121,0.006864,0.018498,0.010820,0.073169,0.004333,0.678402,0.073956,0.040511,0.778781,0.004222,0.276491,5.214496,1.684938,0.835929,0.478536,0.562995,0.613822,0.340459,0.377876,0.287772,0.298814,0.350108,0.322578,0.276615,0.012829,0.008783,0.029441,0.003538,0.027557,0.004342,0.029609,0.006891,0.005525,0.006809,0.008490,0.023462,0.013189,NoCough
0.060141,0.006818,2.801974,0.159138,0.169519,0.490659,0.015206,0.101334,-38.002344,1.049160,0.488606,0.667000,0.021853,0.023594,0.391869,-0.085445,0.164130,0.056461,-0.052760,0.013274,0.073431,0.001089,0.000550,0.029352,0.001090,0.102812,0.000603,0.047780,0.000988,0.000825,0.001974,0.007097,0.000680,0.035843,-0.000082,-0.000000,0.007316,-0.000622,-0.001657,-0.000046,-0.000000,-0.000045,-0.117888,-0.037223,-0.007961,-0.003227,-0.001568,-0.004516,-0.003772,-0.002057,0.000197,0.000910,0.000638,0.001523,-0.000419,-0.000062,-0.000002,-0.000255,-0.000008,0.000679,-0.000010,-0.001241,-0.000000,-0.000000,-0.000014,-0.000170,-0.000001,0.000054,0.065983,0.024310,0.456569,0.069818,0.028304,0.585253,0.030011,0.150289,3.241804,0.970421,0.325638,0.390967,0.273177,0.279530,0.235774,0.169199,0.162137,0.146072,0.148995,0.122695,0.108216,0.001370,0.001134,0.029486,0.001127,0.040226,0.000645,0.044575,0.001560,0.001011,0.002634,0.010754,0.001274,0.012738,0.051489,0.032643,0.633329,0.060973,0.030729,0.567860,0.042282,0.159053,2.930900,0.996337,0.372916,0.425154,0.297789,0.310051,0.240772,0.192138,0.221811,0.182892,0.202891,0.168366,0.163496,0.001567,0.001372,0.041731,0.001445,0.040467,0.000855,0.059416,0.001936,0.001399,0.003622,0.014195,0.001603,0.013622,NoCough
0.059800,0.033716,3.123287,0.122120,0.152644,0.337521,0.008479,0.077323,-26.285108,0.074360,-1.816060,-0.051902,-0.111013,-0.410762,0.288162,0.053353,-0.328623,-0.120792,-0.082401,-0.103442,-0.039347,0.007995,0.014596,0.013878,0.021946,0.003924,0.011709,0.012132,0.014025,0.005793,0.003652,0.004558,0.004940,0.018884,0.000259,-0.001436,-0.000085,-0.000084,-0.000492,0.005969,0.000057,0.001298,-0.056551,0.018882,0.007514,0.000321,0.007801,-0.003155,-0.013700,0.004387,0.007622,-0.006176,-0.003235,-0.000178,-0.003132,0.000057,0.000020,0.000028,0.001144,0.000038,-0.000020,-0.000288,-0.000068,0.000052,0.000040,0.000061,0.000053,0.000228,0.012827,0.038661,0.146317,0.021894,0.027558,0.221222,0.004789,0.030889,1.177563,0.525925,0.389982,0.326736,0.288903,0.287293,0.353139,0.377804,0.389067,0.331552,0.270762,0.254391,0.214565,0.012299,0.019850,0.016087,0.021376,0.005246,0.020038,0.014474,0.018962,0.006797,0.003761,0.005175,0.006986,0.010302,0.013570,0.040813,0.193108,0.023676,0.034104,0.209440,0.005885,0.031540,0.738168,0.453102,0.373318,0.309510,0.294589,0.292470,0.289248,0.355775,0.289763,0.277955,0.258314,0.274873,0.248911,0.016372,0.021202,0.015750,0.023080,0.005849,0.018135,0.015995,0.018788,0.007240,0.004420,0.006626,0.009001,0.014369,NoCough
0.026638,0.019954,3.143640,0.075725,0.131279,0.105586,0.006072,0.035744,-23.017312,2.695789,-0.241306,0.122219,-0.111762,0.042189,0.007032,0.047241,0.086353,0.076688,-0.081103,0.009011,-0.161640,0.026660,0.006959,0.033257,0.014708,0.026887,0.012326,0.033171,0.002797,0.011931,0.024189,0.025525,0.010880,0.015446,0.000009,0.000010,-0.000957,-0.000091,-0.000200,-0.000081,0.000083,-0.000118,-0.001466,0.003227,0.003480,-0.002446,0.001023,-0.000122,-0.000535,0.003619,0.002402,-0.001481,0.001399,0.003594,0.004107,-0.000485,-0.000019,0.000053,0.000133,-0.000170,0.000021,0.000417,-0.000011,-0.000108,-0.000003,-0.000120,0.000156,-0.000067,0.003726,0.011282,0.114256,0.016260,0.032171,0.046131,0.001650,0.004685,0.593749,0.213494,0.225207,0.202338,0.183271,0.164468,0.168604,0.160225,0.165381,0.132185,0.142444,0.132628,0.136097,0.017400,0.005416,0.015871,0.009134,0.016068,0.008160,0.017435,0.002702,0.008070,0.011364,0.010781,0.007786,0.003255,0.005396,0.012635,0.161392,0.021803,0.044503,0.050964,0.002168,0.006559,0.605240,0.256310,0.330097,0.258650,0.246374,0.217617,0.211504,0.222015,0.240377,0.196731,0.204565,0.185673,0.194233,0.024653,0.007657,0.022274,0.014232,0.022712,0.011919,0.025896,0.004125,0.011651,0.016965,0.015688,0.010730,0.004793,NoCough
0.118934,0.046351,3.018707,0.232027,0.213932,1.083568,0.002910,0.177750,-23.667797,0.852879,-1.119149,0.263621,0.042086,0.519297,0.343321,0.310667,0.208705,0.100963,0.095656,0.010443,0.092160,0.001784,0.001689,0.104836,0.002624,0.023844,0.001815,0.136624,0.001371,0.001569,0.001729,0.004738,0.001431,0.052738,-0.000250,0.000115,0.001150,-0.000035,0.000063,-0.001301,0.000045,-0.000100,0.001739,-0.002178,-0.006484,0.000029,0.002502,-0.000583,-0.001857,-0.000391,-0.000408,0.003211,0.003028,0.001280,0.002873,-0.000035,0.000019,-0.000283,0.000016,0.000219,-0.000010,-0.000371,0.000003,0.000035,-0.000006,0.000019,0.000008,-0.000100,0.028351,0.019773,0.133082,0.011030,0.007208,0.274578,0.001386,0.037930,0.336942,0.345030,0.300459,0.185187,0.143509,0.136114,0.156891,0.164390,0.155649,0.138701,0.161645,0.137273,0.123007,0.001240,0.001169,0.079686,0.001646,0.021295,0.001275,0.083453,0.001015,0.001268,0.001156,0.004099,0.001230,0.019558,0.035817,0.024605,0.195377,0.013456,0.009147,0.323784,0.001931,0.050345,0.378659,0.403149,0.374834,0.273529,0.210430,0.213759,0.237641,0.196902,0.204659,0.182763,0.223822,0.186253,0.182552,0.001773,0.001701,0.111168,0.002154,0.025990,0.001757,0.113191,0.001541,0.001838,0.001587,0.005813,0.001773,0.024476,NoCough
0.100281,0.016820,3.154272,0.162865,0.154438,0.952750,0.003145,0.184691,-24.382401,1.285842,-0.143396,0.112808,-0.205645,-0.007342,-0.100303,-0.328269,-0.520748,-0.280433,-0.041490,0.095997,-0.274022,0.015780,0.004544,0.062441,0.026802,0.014850,0.012684,0.024618,0.006527,0.006701,0.004888,0.006867,0.003345,0.021872,0.000168,0.000058,-0.000147,0.000284,0.000034,0.002235,0.000022,0.000399,0.004819,-0.014630,0.002747,0.007752,0.000835,-0.008605,-0.004442,0.002495,-0.000461,-0.008921,-0.001537,-0.001730,-0.001574,-0.000177,0.000182,0.001264,-0.000128,0.000249,-0.000149,-0.000857,-0.000202,-0.000176,-0.000006,-0.000202,-0.000024,0.000190,0.026825,0.016438,0.132505,0.017192,0.013411,0.335949,0.001440,0.073195,1.114892,0.545997,0.327666,0.265599,0.244692,0.217831,0.223412,0.213081,0.251493,0.216858,0.184578,0.226204,0.177617,0.014854,0.004596,0.048326,0.025617,0.010846,0.010029,0.016287,0.007666,0.005714,0.004188,0.004450,0.002580,0.012589,0.030145,0.013021,0.193770,0.019078,0.015789,0.367404,0.001858,0.084430,0.728869,0.519063,0.408332,0.326853,0.284254,0.243145,0.256705,0.269650,0.270468,0.235629,0.238952,0.250165,0.225851,0.017198,0.006450,0.052819,0.032627,0.016186,0.012461,0.019646,0.010412,0.007040,0.005603,0.005183,0.003084,0.012290,NoCough
0.073181,0.023810,3.192362,0.120188,0.132833,0.430196,0.010115,0.093684,-28.646603,-1.168441,-1.152326,0.627856,-0.173075,-0.292230,-0.120803,-0.011255,-0.386381,-0.204872,-0.174184,0.192595,0.409213,0.004891,0.003079,0.004363,0.006323,0.018533,0.010560,0.003750,0.002148,0.002372,0.007538,0.003321,0.005618,0.010630,-0.000168,-0.000574,0.000045,-0.000410,-0.000307,-0.004617,0.000112,-0.000526,-0.003648,0.022045,0.000920,0.007157,-0.007091,0.003266,-0.004607,-0.002753,0.002465,-0.006804,0.003150,0.001740,-0.005056,-0.000020,0.000004,0.000017,-0.000001,-0.000008,0.000043,0.000001,0.000000,-0.000012,-0.000002,0.000000,0.000183,0.000038,0.010548,0.030073,0.159161,0.019905,0.028370,0.180075,0.009198,0.017988,2.620976,0.811643,0.511933,0.462974,0.356285,0.329226,0.340450,0.348347,0.346876,0.382052,0.273906,0.355394,0.285193,0.006327,0.005477,0.008042,0.007443,0.028984,0.014223,0.005059,0.003069,0.003029,0.013391,0.003542,0.006282,0.008213,0.009264,0.011919,0.169395,0.020755,0.036237,0.127379,0.010650,0.011563,1.313655,0.887813,0.411534,0.479991,0.396398,0.346243,0.325295,0.301378,0.313749,0.362948,0.265646,0.302660,0.269058,0.006861,0.006530,0.009237,0.007373,0.032619,0.014813,0.006636,0.004071,0.003856,0.012554,0.004197,0.008561,0.009682,NoCough
0.108076,0.036115,3.091188,0.165902,0.151952,0.979505,0.012051,0.150980,-28.264890,-0.885313,-0.511983,-0.377521,-0.404201,0.115407,0.148781,0.189965,-0.028108,-0.073680,-0.143411,0.113167,-0.131673,0.004386,0.006034,0.022653,0.005309,0.005319,0.003866,0.008842,0.011012,0.003625,0.005840,0.009740,0.005632,0.016006,-0.001375,0.000013,0.002641,-0.000983,-0.000279,-0.014351,0.000023,-0.001969,0.035825,-0.005962,-0.009764,0.001779,-0.001906,-0.005748,-0.006580,0.000869,0.009002,0.009022,-0.000920,-0.000637,-0.001732,-0.000066,-0.000047,-0.000032,-0.000070,-0.000256,-0.000054,-0.000029,-0.000020,-0.000079,0.000004,0.000926,-0.000024,0.000204,0.033696,0.022454,0.319876,0.031079,0.030054,0.401532,0.008436,0.065865,2.955440,1.191127,0.468029,0.481407,0.415403,0.425342,0.449271,0.484842,0.402180,0.424677,0.350897,0.314588,0.172626,0.008119,0.009751,0.034364,0.009968,0.008715,0.006532,0.015326,0.021592,0.007053,0.014684,0.015538,0.011643,0.012883,0.027661,0.011063,0.372924,0.030184,0.032910,0.330878,0.009690,0.064678,2.176205,1.056095,0.494998,0.450002,0.422205,0.381760,0.366412,0.386434,0.393153,0.329229,0.298279,0.234801,0.194203,0.009863,0.012229,0.030798,0.013364,0.009369,0.008043,0.015511,0.021578,0.010026,0.018540,0.020283,0.014468,0.013161,NoCough
0.119392,0.000622,2.508596,0.254317,0.202671,1.434092,0.003975,0.281724,-31.457766,-0.644643,0.083230,0.802997,0.365246,0.260465,0.054575,-0.108286,-0.119057,-0.147479,0.002575,0.091450,-0.152695,0.004724,0.003030,0.013032,0.003128,0.008431,0.003987,0.043261,0.003860,0.002875,0.002988,0.006941,0.002782,0.013815,0.001261,0.000005,-0.011875,0.003096,0.000172,0.022537,0.000077,0.007486,0.062033,-0.023434,-0.019208,0.008963,0.006575,-0.007428,-0.003024,-0.004620,0.003034,-0.004374,0.002283,-0.000715,-0.000022,-0.000012,0.000043,-0.000070,0.000031,-0.000022,0.000000,-0.004437,0.000002,0.000001,-0.000009,-0.000045,0.000018,-0.001217,0.041838,0.000847,0.452710,0.067371,0.029726,0.555576,0.002233,0.153468,2.073478,0.824788,0.639261,0.523979,0.437928,0.332295,0.378654,0.324971,0.290981,0.276322,0.283870,0.277726,0.248764,0.004578,0.003368,0.012496,0.003397,0.010543,0.003949,0.054565,0.004010,0.002530,0.002907,0.007095,0.003069,0.014322,0.044612,0.001025,0.640866,0.089745,0.038282,0.710131,0.002883,0.211174,1.793141,0.859555,0.710835,0.606951,0.536287,0.430136,0.417579,0.374148,0.339892,0.331246,0.307943,0.369053,0.316802,0.006587,0.004138,0.017191,0.005207,0.013176,0.005731,0.058548,0.005021,0.003590,0.004050,0.008667,0.003941,0.015221,NoCough
